Brand,Model,Body_Type,Variant_Tier,Year,Engine_Size,Battery_kWh,Fuel_Type,Transmission,Mileage,Seats,Owner_Count,Price
Honda,Amaze,Sedan,Mid,2025,1.2,0.0,Petrol,Manual,26986,5,1,750000
Maruti Suzuki,Celerio,Hatchback,Base,2016,1.0,0.0,Petrol,AMT,215832,5,2,140000
Kia,Sonet,SUV,Top,2022,1.0,0.0,Petrol,iMT,67343,5,1,1000000
Renault,Duster,SUV,Top,2019,1.5,0.0,Diesel,AMT,86449,5,1,635000
Maruti Suzuki,Alto K10,Hatchback,Base,2015,1.0,0.0,Petrol,Manual,88524,5,2,140000
Skoda,Kushaq,SUV,Top,2022,1.0,0.0,Petrol,Automatic,31610,5,1,1405000
Mercedes-Benz,GLA,SUV,Mid,2021,1.3,0.0,Petrol,Automatic,74126,5,1,2965000
Maruti Suzuki,Alto K10,Hatchback,Mid,2026,1.0,0.0,Petrol,Manual,2611,5,1,455000
Tata,Nexon,SUV,Top,2023,1.2,0.0,Petrol,Manual,26665,5,1,1100000
BYD,Atto 3,SUV,Mid,2023,0.0,60.5,EV,Automatic,32550,5,2,1945000
Skoda,Rapid,Sedan,Mid,2019,1.0,0.0,Petrol,Automatic,56747,5,2,530000
Toyota,Glanza,Hatchback,Base,2020,1.2,0.0,Petrol,Manual,118932,5,1,370000
Nissan,Magnite,SUV,Top,2021,1.0,0.0,Petrol,AMT,47579,5,1,615000
Tata,Nexon,SUV,Mid,2017,1.5,0.0,Diesel,Manual,142943,5,1,450000
Maruti Suzuki,Invicto,MPV,Base,2026,2.0,0.0,Petrol Hybrid,e-CVT,1824,7,1,2445000
Maruti Suzuki,S-Cross,SUV,Top,2018,1.3,0.0,Diesel,Manual,194627,5,2,445000
Toyota,Urban Cruiser Hyryder,SUV,Mid,2022,1.5,0.0,Petrol,Automatic,21364,5,2,1200000
Hyundai,Creta,SUV,Base,2017,1.6,0.0,Petrol,Manual,70719,5,1,500000
Hyundai,i20,Hatchback,Base,2019,1.2,0.0,Petrol,Manual,62198,5,2,470000
Maruti Suzuki,Baleno,Hatchback,Mid,2024,1.2,0.0,Petrol,Manual,43106,5,1,810000
Volkswagen,Tiguan,SUV,Base,2023,2.0,0.0,Petrol,DCT,31734,5,2,2140000
Tata,Punch,SUV,Mid,2025,1.2,0.0,Petrol,Manual,20946,5,1,765000
Hyundai,i20,Hatchback,Mid,2020,1.2,0.0,Petrol,CVT,78556,5,1,675000
Maruti Suzuki,Ertiga,MPV,Base,2021,1.3,0.0,Diesel,Manual,101377,7,1,640000
Maruti Suzuki,Dzire,Sedan,Mid,2019,1.3,0.0,Diesel,AMT,93954,5,1,575000
Maruti Suzuki,Swift,Hatchback,Base,2024,1.2,0.0,Petrol,Manual,13347,5,1,665000
Mahindra,XUV500,SUV,Base,2017,2.2,0.0,Diesel,Manual,133085,7,2,560000
Maruti Suzuki,Swift,Hatchback,Mid,2023,1.2,0.0,Petrol,Manual,28215,5,1,640000
BMW,5 Series,Sedan,Base,2025,2.0,0.0,Petrol,Automatic,8740,5,2,5295000
Maruti Suzuki,Eeco,MPV,Top,2018,1.2,0.0,Petrol,Manual,83457,5,2,320000
Maruti Suzuki,Alto K10,Hatchback,Base,2023,1.0,0.0,Petrol,AMT,30044,5,2,350000
Renault,Kwid,Hatchback,Base,2022,1.0,0.0,Petrol,Manual,38066,5,1,395000
Hyundai,Verna,Sedan,Top,2025,1.5,0.0,Petrol,Manual,8312,5,1,1280000
Hyundai,i20,Hatchback,Base,2024,1.2,0.0,Petrol,IVT,12010,5,3,745000
Maruti Suzuki,Swift,Hatchback,Base,2025,1.2,0.0,Petrol,Manual,23890,5,1,585000
Tata,Tiago,Hatchback,Base,2022,1.2,0.0,Petrol,Manual,55764,5,1,390000
Hyundai,Verna,Sedan,Base,2022,1.5,0.0,Petrol,Manual,40444,5,2,725000
Volkswagen,Polo,Hatchback,Base,2020,1.0,0.0,Petrol,Automatic,54560,5,2,465000
Mahindra,XUV700,SUV,Mid,2021,2.2,0.0,Diesel,Automatic,102070,7,1,1370000
Renault,Kiger,SUV,Top,2023,1.0,0.0,Petrol,Manual,81093,5,2,570000
Mahindra,XUV 3XO,SUV,Mid,2024,1.5,0.0,Diesel,Manual,30011,5,1,1100000
Kia,Sonet,SUV,Top,2022,1.0,0.0,Petrol,DCT,34062,5,1,1160000
Tata,Punch,SUV,Mid,2021,1.2,0.0,Petrol,Manual,37249,5,1,570000
Honda,WR-V,SUV,Top,2017,1.2,0.0,Petrol,Manual,59752,5,2,380000
Tata,Altroz,Hatchback,Mid,2022,1.2,0.0,Petrol,Manual,73912,5,1,625000
Tata,Tiago,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,62369,5,1,400000
Maruti Suzuki,Alto 800,Hatchback,Top,2021,0.8,0.0,Petrol,Manual,24922,5,1,340000
Tata,Punch,SUV,Mid,2022,1.2,0.0,Petrol,AMT,28914,5,2,615000
Maruti Suzuki,Fronx,SUV,Mid,2023,1.0,0.0,Petrol,Automatic,28154,5,1,940000
Toyota,Innova Crysta,MPV,Mid,2025,2.4,0.0,Diesel,Manual,18742,7,1,2460000
Maruti Suzuki,Swift,Hatchback,Base,2023,1.2,0.0,Petrol,AMT,40834,5,1,585000
Maruti Suzuki,Alto K10,Hatchback,Base,2022,1.0,0.0,Petrol,Manual,28970,5,2,300000
Maruti Suzuki,Alto K10,Hatchback,Base,2017,1.0,0.0,Petrol,AMT,56686,5,2,205000
Maruti Suzuki,Baleno,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,84659,5,1,475000
Maruti Suzuki,Alto K10,Hatchback,Top,2021,1.0,0.0,Petrol,AMT,62135,5,1,340000
Maruti Suzuki,Dzire,Sedan,Mid,2020,1.2,0.0,Petrol,Manual,34428,5,1,520000
Mahindra,Thar,SUV,Base,2015,2.5,0.0,Diesel,Manual,72957,4,3,415000
Hyundai,Creta,SUV,Mid,2023,1.5,0.0,Diesel,Automatic,31677,5,1,1450000
Mercedes-Benz,GLA,SUV,Base,2019,1.6,0.0,Petrol,Automatic,41850,5,4,1885000
Skoda,Kushaq,SUV,Mid,2021,1.0,0.0,Petrol,Automatic,74513,5,1,965000
Maruti Suzuki,Dzire,Sedan,Mid,2024,1.2,0.0,Petrol,Manual,25299,5,2,720000
Hyundai,Venue,SUV,Mid,2020,1.4,0.0,Diesel,Manual,82507,5,1,765000
Hyundai,Venue,SUV,Base,2025,1.0,0.0,Petrol,DCT,10870,5,1,1085000
Hyundai,Verna,Sedan,Top,2023,1.5,0.0,Petrol,DCT,22426,5,1,1370000
Honda,Elevate,SUV,Top,2024,1.5,0.0,Petrol,CVT,33105,5,1,1330000
Tata,Tiago,Hatchback,Mid,2025,1.2,0.0,Petrol,AMT,12552,5,1,595000
Mahindra,Marazzo,MPV,Top,2018,1.5,0.0,Diesel,Manual,224419,7,1,450000
Hyundai,Verna,Sedan,Top,2021,1.5,0.0,Diesel,Manual,111217,5,1,870000
Tata,Punch,SUV,Top,2025,1.2,0.0,CNG,Manual,10675,5,1,925000
Maruti Suzuki,Eeco,MPV,Top,2025,1.2,0.0,CNG,Manual,18519,5,2,575000
Volkswagen,Taigun,SUV,Mid,2023,1.5,0.0,Petrol,DCT,63364,5,1,1270000
BMW,X1,SUV,Base,2025,1.5,0.0,Petrol,Automatic,8504,5,1,3185000
Hyundai,Santro,Hatchback,Base,2019,1.1,0.0,Petrol,Manual,39813,5,3,255000
Kia,Sonet,SUV,Mid,2024,1.0,0.0,Petrol,iMT,17689,5,1,950000
Skoda,Kushaq,SUV,Top,2025,1.0,0.0,Petrol,Automatic,12566,5,1,1775000
Honda,City,Sedan,Top,2025,1.5,0.0,Petrol,CVT,14254,5,1,1540000
Maruti Suzuki,Swift,Hatchback,Mid,2016,1.2,0.0,Petrol,AMT,92416,5,1,315000
Kia,Sonet,SUV,Base,2025,1.5,0.0,Diesel,Automatic,19980,5,1,1125000
Hyundai,Creta,SUV,Base,2025,1.5,0.0,Diesel,Manual,17516,5,1,1285000
Maruti Suzuki,Brezza,SUV,Mid,2021,1.5,0.0,Petrol,Manual,35640,5,1,780000
Mahindra,XUV500,SUV,Top,2019,2.2,0.0,Diesel,Manual,121160,7,1,965000
Hyundai,Tucson,SUV,Base,2022,2.0,0.0,Diesel,Automatic,72132,5,1,1740000
Maruti Suzuki,Swift,Hatchback,Base,2016,1.3,0.0,Diesel,Manual,106036,5,1,275000
Mercedes-Benz,GLC,SUV,Base,2017,2.0,0.0,Diesel,Automatic,89331,5,1,1910000
Maruti Suzuki,Ertiga,MPV,Base,2023,1.5,0.0,Petrol,Automatic,60769,7,1,675000
Toyota,Urban Cruiser,SUV,Mid,2022,1.5,0.0,Petrol,Manual,48354,5,1,730000
Tata,Tiago,Hatchback,Top,2024,1.2,0.0,Petrol,Manual,24855,5,1,645000
Maruti Suzuki,Swift,Hatchback,Base,2024,1.2,0.0,Petrol,AMT,11632,5,1,615000
Tata,Nexon EV,SUV,Mid,2025,0.0,40.5,EV,Automatic,17841,5,1,1725000
Tata,Tiago,Hatchback,Mid,2018,1.2,0.0,Petrol,Manual,80694,5,1,300000
Honda,City,Sedan,Mid,2026,1.5,0.0,Petrol,Manual,2763,5,1,1215000
Toyota,Innova Crysta,MPV,Mid,2020,2.4,0.0,Diesel,Manual,104759,7,3,1430000
BMW,3 Series,Sedan,Base,2021,2.0,0.0,Diesel,Automatic,82354,5,1,2400000
Datsun,GO,Hatchback,Base,2018,1.2,0.0,Petrol,Manual,96061,5,1,140000
Maruti Suzuki,Swift,Hatchback,Base,2023,1.2,0.0,CNG,Manual,64912,5,1,490000
Hyundai,Verna,Sedan,Top,2025,1.5,0.0,Petrol,IVT,14522,5,1,1435000
Toyota,Urban Cruiser Hyryder,SUV,Base,2025,1.5,0.0,Petrol,Manual,15368,5,1,1085000
MG,Hector,SUV,Top,2025,2.0,0.0,Diesel,Manual,23947,5,1,1965000
Skoda,Slavia,Sedan,Mid,2024,1.5,0.0,Petrol,DCT,16377,5,1,1725000
Hyundai,Creta,SUV,Mid,2021,1.5,0.0,Diesel,Automatic,53701,5,2,1110000
Nissan,Magnite,SUV,Base,2022,1.0,0.0,Petrol,AMT,34602,5,1,535000
Hyundai,Creta,SUV,Base,2019,1.6,0.0,Petrol,Automatic,47197,5,2,725000
Maruti Suzuki,Grand Vitara,SUV,Base,2023,1.5,0.0,Petrol,Manual,34791,5,1,1000000
Mahindra,Scorpio N,SUV,Mid,2022,2.2,0.0,Diesel,Manual,69113,7,1,1715000
Hyundai,Verna,Sedan,Base,2020,1.5,0.0,Diesel,Manual,98499,5,2,535000
Mahindra,XUV300,SUV,Mid,2024,1.2,0.0,Petrol,Manual,13101,5,1,1060000
Hyundai,Creta,SUV,Mid,2025,1.5,0.0,Petrol,IVT,15416,5,1,1315000
Skoda,Rapid,Sedan,Base,2017,1.5,0.0,Diesel,Manual,234142,5,2,215000
BMW,3 Series,Sedan,Top,2020,2.0,0.0,Diesel,Automatic,51395,5,2,3370000
Maruti Suzuki,Grand Vitara,SUV,Base,2023,1.5,0.0,Petrol Hybrid,e-CVT,44965,5,2,1310000
Toyota,Glanza,Hatchback,Base,2026,1.2,0.0,Petrol,Manual,1983,5,1,755000
Tata,Nexon,SUV,Mid,2023,1.2,0.0,Petrol,DCT,25791,5,1,985000
Maruti Suzuki,Baleno,Hatchback,Mid,2018,1.2,0.0,Petrol,AMT,75068,5,2,460000
Skoda,Rapid,Sedan,Base,2017,1.5,0.0,Diesel,Automatic,88031,5,1,350000
Mahindra,Bolero,SUV,Mid,2019,2.5,0.0,Diesel,Manual,49750,7,1,585000
Maruti Suzuki,Dzire,Sedan,Mid,2025,1.2,0.0,CNG,Manual,23375,5,1,840000
Renault,Duster,SUV,Mid,2022,1.3,0.0,Petrol,Manual,37316,5,2,760000
Hyundai,Venue,SUV,Base,2024,1.2,0.0,Petrol,Manual,12361,5,1,745000
Maruti Suzuki,Baleno,Hatchback,Mid,2023,1.2,0.0,Petrol,Manual,19798,5,1,735000
Maruti Suzuki,Ciaz,Sedan,Top,2021,1.5,0.0,Petrol,Manual,46324,5,1,810000
Kia,Sonet,SUV,Mid,2025,1.0,0.0,Petrol,DCT,12809,5,1,1275000
Jeep,Compass,SUV,Mid,2022,2.0,0.0,Diesel,Manual,63774,5,2,1525000
Hyundai,Creta,SUV,Mid,2019,1.6,0.0,Diesel,Manual,171393,5,1,545000
Maruti Suzuki,Wagon R,Hatchback,Top,2024,1.2,0.0,Petrol,AMT,38300,5,1,690000
Maruti Suzuki,Swift,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,44456,5,2,550000
Tata,Tiago,Hatchback,Mid,2021,1.2,0.0,Petrol,Manual,27259,5,3,435000
Hyundai,Creta,SUV,Base,2016,1.4,0.0,Diesel,Manual,106591,5,1,430000
Hyundai,Venue,SUV,Mid,2024,1.0,0.0,Petrol,DCT,16197,5,1,1180000
Hyundai,i20,Hatchback,Mid,2022,1.0,0.0,Petrol,iMT,36912,5,1,765000
Honda,WR-V,SUV,Mid,2023,1.2,0.0,Petrol,Manual,26376,5,1,655000
Mahindra,TUV300,SUV,Mid,2020,1.5,0.0,Diesel,Manual,127329,7,1,505000
Toyota,Innova Crysta,MPV,Mid,2025,2.4,0.0,Diesel,Manual,25364,7,2,2520000
Maruti Suzuki,Baleno,Hatchback,Top,2020,1.2,0.0,Petrol,Manual,70744,5,2,560000
Honda,City,Sedan,Base,2025,1.5,0.0,Petrol,Manual,9007,5,2,990000
Honda,Jazz,Hatchback,Base,2016,1.2,0.0,Petrol,CVT,110329,5,3,295000
Toyota,Innova HyCross,MPV,Mid,2025,2.0,0.0,Petrol Hybrid,e-CVT,12522,7,1,2720000
Maruti Suzuki,Swift,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,24047,5,2,565000
Maruti Suzuki,Baleno,Hatchback,Mid,2015,1.2,0.0,Petrol,Manual,220483,5,1,240000
Toyota,Innova Crysta,MPV,Base,2021,2.4,0.0,Diesel,Manual,130557,7,2,1255000
Maruti Suzuki,Jimny,SUV,Base,2023,1.5,0.0,Petrol,Manual,27025,4,1,1205000
Mahindra,XUV500,SUV,Mid,2021,2.2,0.0,Diesel,Automatic,98778,7,2,1050000
Hyundai,Creta,SUV,Base,2017,1.6,0.0,Petrol,Manual,66191,5,1,570000
Maruti Suzuki,Brezza,SUV,Mid,2025,1.5,0.0,CNG,Manual,19959,5,1,1025000
Tata,Tiago,Hatchback,Mid,2021,1.2,0.0,Petrol,AMT,20571,5,1,500000
Hyundai,Creta,SUV,Base,2022,1.5,0.0,Petrol,Manual,65312,5,2,740000
Maruti Suzuki,Baleno,Hatchback,Base,2018,1.2,0.0,Petrol,Manual,47138,5,2,375000
Skoda,Kushaq,SUV,Mid,2022,1.0,0.0,Petrol,Manual,64320,5,2,1000000
Hyundai,Venue,SUV,Mid,2026,1.2,0.0,Petrol,Manual,1690,5,1,1010000
MG,Hector,SUV,Mid,2021,1.5,0.0,Petrol,DCT,99224,5,1,985000
Maruti Suzuki,Ciaz,Sedan,Base,2019,1.5,0.0,Petrol,Manual,38929,5,1,570000
Renault,Triber,MPV,Mid,2024,1.0,0.0,Petrol,Manual,20570,7,1,610000
Skoda,Slavia,Sedan,Base,2023,1.0,0.0,Petrol,Automatic,39212,5,2,955000
Maruti Suzuki,Swift,Hatchback,Top,2022,1.2,0.0,Petrol,AMT,38243,5,1,660000
Toyota,Innova Crysta,MPV,Base,2021,2.4,0.0,Diesel,Automatic,86301,7,1,1700000
Tata,Tiago,Hatchback,Top,2020,1.2,0.0,Petrol,AMT,58318,5,3,430000
Honda,Elevate,SUV,Mid,2024,1.5,0.0,Petrol,Manual,21382,5,1,1170000
Hyundai,Creta,SUV,Top,2021,1.5,0.0,Diesel,Manual,111713,5,1,990000
Audi,A6,Sedan,Top,2022,2.0,0.0,Petrol,Automatic,14255,5,1,4685000
Tata,Punch,SUV,Mid,2023,1.2,0.0,Petrol,Manual,24278,5,1,600000
BMW,X3,SUV,Mid,2020,2.0,0.0,Diesel,Automatic,92434,5,1,3015000
Renault,Kwid,Hatchback,Top,2015,0.8,0.0,Petrol,Manual,144524,5,3,140000
Skoda,Slavia,Sedan,Base,2024,1.0,0.0,Petrol,Automatic,29941,5,1,1140000
Tata,Nexon,SUV,Mid,2023,1.2,0.0,Petrol,Manual,49954,5,2,840000
Tata,Tiago,Hatchback,Mid,2017,1.2,0.0,Petrol,AMT,76013,5,1,285000
Nissan,Magnite,SUV,Mid,2022,1.0,0.0,Petrol,Manual,54391,5,1,500000
Mahindra,Scorpio N,SUV,Mid,2024,2.2,0.0,Diesel,Manual,54554,7,1,1730000
Maruti Suzuki,Wagon R,Hatchback,Mid,2023,1.0,0.0,Petrol,AMT,28180,5,1,520000
Mahindra,Bolero,SUV,Mid,2018,2.5,0.0,Diesel,Manual,92587,7,1,450000
Maruti Suzuki,Swift,Hatchback,Mid,2021,1.2,0.0,Petrol,Manual,53631,5,1,455000
Audi,Q5,SUV,Base,2020,2.0,0.0,Diesel,Automatic,70873,5,2,2890000
Tata,Tiago,Hatchback,Base,2018,1.2,0.0,Petrol,Manual,101153,5,2,220000
Toyota,Hilux,SUV,Mid,2023,2.8,0.0,Diesel,Manual,193472,5,1,2085000
Maruti Suzuki,Ciaz,Sedan,Top,2023,1.5,0.0,Petrol,Manual,28370,5,3,835000
Toyota,Urban Cruiser Hyryder,SUV,Top,2024,1.5,0.0,Petrol,Automatic,28860,5,1,1395000
Hyundai,i20,Hatchback,Base,2024,1.2,0.0,Petrol,IVT,13193,5,1,735000
Tata,Tigor,Sedan,Top,2019,1.2,0.0,Petrol,Manual,55195,5,1,515000
Mahindra,Scorpio,SUV,Base,2021,2.2,0.0,Diesel,Manual,202166,7,1,600000
Honda,Civic,Sedan,Top,2020,1.6,0.0,Diesel,Manual,87930,5,3,1330000
Maruti Suzuki,XL6,MPV,Mid,2019,1.5,0.0,Petrol,Manual,71692,6,1,685000
Toyota,Innova Crysta,MPV,Base,2018,2.4,0.0,Diesel,Manual,174389,7,2,875000
Honda,Jazz,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,66835,5,1,530000
Renault,Kwid,Hatchback,Top,2020,1.0,0.0,Petrol,AMT,60730,5,2,390000
Ford,EcoSport,SUV,Mid,2016,1.0,0.0,Petrol,Manual,83912,5,3,335000
Kia,Seltos,SUV,Base,2020,1.5,0.0,Diesel,Automatic,136814,5,1,780000
Hyundai,Aura,Sedan,Mid,2024,1.2,0.0,Petrol,Manual,34801,5,1,550000
Maruti Suzuki,S-Presso,Hatchback,Mid,2024,1.0,0.0,Petrol,AMT,19558,5,1,435000
MG,Astor,SUV,Mid,2022,1.5,0.0,Petrol,CVT,73912,5,2,975000
Volvo,XC60,SUV,Base,2022,2.0,0.0,Petrol,Automatic,28380,5,2,3200000
Maruti Suzuki,Dzire,Sedan,Top,2018,1.2,0.0,Petrol,AMT,90292,5,4,395000
Tata,Altroz,Hatchback,Top,2020,1.2,0.0,Petrol,Manual,69481,5,2,555000
Hyundai,Venue,SUV,Mid,2023,1.2,0.0,Petrol,Manual,29610,5,1,785000
Maruti Suzuki,Dzire,Sedan,Base,2024,1.2,0.0,Petrol,Manual,15855,5,1,615000
Land Rover,Range Rover Evoque,SUV,Mid,2024,2.0,0.0,Petrol,Automatic,25291,5,2,4690000
Jeep,Compass,SUV,Top,2018,1.4,0.0,Petrol,Manual,58710,5,1,1095000
Mercedes-Benz,GLA,SUV,Top,2024,1.3,0.0,Petrol,Automatic,28591,5,2,5065000
Maruti Suzuki,Dzire,Sedan,Base,2023,1.2,0.0,Petrol,Manual,20927,5,1,610000
Honda,City,Sedan,Mid,2025,1.5,0.0,Petrol,CVT,9470,5,1,1240000
Ford,EcoSport,SUV,Mid,2018,1.5,0.0,Diesel,Manual,112004,5,2,440000
Tata,Tigor,Sedan,Mid,2019,1.2,0.0,Petrol,AMT,45359,5,2,400000
Hyundai,Alcazar,SUV,Base,2024,1.5,0.0,Diesel,Automatic,17919,6,1,1745000
Toyota,Urban Cruiser Hyryder,SUV,Mid,2025,1.5,0.0,Petrol Hybrid,e-CVT,15390,5,1,1830000
Maruti Suzuki,S-Presso,Hatchback,Top,2025,1.0,0.0,Petrol,AMT,8662,5,2,515000
Mahindra,Scorpio N,SUV,Base,2023,2.2,0.0,Diesel,Manual,40424,7,1,1530000
Renault,Kwid,Hatchback,Top,2024,1.0,0.0,Petrol,AMT,34423,5,1,670000
Maruti Suzuki,Alto 800,Hatchback,Top,2018,0.8,0.0,Petrol,Manual,68956,5,4,190000
Maruti Suzuki,Baleno,Hatchback,Top,2019,1.2,0.0,Petrol,AMT,73354,5,2,560000
Toyota,Taisor,SUV,Top,2024,1.2,0.0,Petrol,AMT,15287,5,1,1145000
Mahindra,Thar,SUV,Top,2017,2.5,0.0,Diesel,Manual,152440,4,2,560000
Hyundai,i20,Hatchback,Base,2024,1.2,0.0,Petrol,IVT,19743,5,1,750000
Maruti Suzuki,Alto K10,Hatchback,Base,2024,1.0,0.0,Petrol,AMT,17574,5,1,385000
Tata,Harrier,SUV,Base,2021,2.0,0.0,Diesel,Manual,58704,5,2,1305000
Maruti Suzuki,Ertiga,MPV,Mid,2023,1.5,0.0,CNG,Manual,97336,7,1,700000
Tata,Tiago,Hatchback,Base,2016,1.2,0.0,Petrol,AMT,163390,5,1,185000
Mahindra,Thar,SUV,Mid,2015,2.5,0.0,Diesel,Manual,206736,4,1,405000
Hyundai,Venue,SUV,Base,2025,1.2,0.0,Petrol,Manual,6151,5,2,740000
Mahindra,Bolero,SUV,Mid,2023,1.5,0.0,Diesel,Manual,65988,7,1,690000
Tata,Altroz,Hatchback,Mid,2026,1.2,0.0,Petrol,Manual,2256,5,1,865000
Mahindra,Thar,SUV,Top,2023,2.2,0.0,Diesel,Automatic,43189,4,1,1570000
Toyota,Camry,Sedan,Base,2021,2.5,0.0,Petrol Hybrid,e-CVT,38003,5,2,2520000
Hyundai,Tucson,SUV,Base,2018,2.0,0.0,Diesel,Automatic,95781,5,2,1085000
Hyundai,Venue,SUV,Top,2025,1.2,0.0,Petrol,Manual,13262,5,1,1060000
Honda,City,Sedan,Mid,2025,1.5,0.0,Petrol,CVT,11356,5,1,1280000
Honda,Amaze,Sedan,Base,2022,1.2,0.0,Petrol,Manual,38478,5,1,485000
Honda,Brio,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,107605,5,1,205000
Maruti Suzuki,Brezza,SUV,Mid,2022,1.5,0.0,Petrol,Manual,39978,5,1,790000
Tata,Nexon,SUV,Base,2023,1.2,0.0,Petrol,AMT,27473,5,1,965000
Maruti Suzuki,Dzire,Sedan,Base,2020,1.3,0.0,Diesel,Manual,147674,5,1,405000
Datsun,redi-GO,Hatchback,Mid,2017,0.8,0.0,Petrol,Manual,70889,5,2,110000
Mahindra,XUV500,SUV,Base,2016,2.2,0.0,Diesel,Manual,113546,7,3,460000
Maruti Suzuki,Celerio,Hatchback,Base,2023,1.0,0.0,CNG,Manual,37651,5,1,415000
Tata,Tiago,Hatchback,Top,2022,1.2,0.0,Petrol,Manual,68622,5,1,540000
Hyundai,Verna,Sedan,Mid,2023,1.5,0.0,Petrol,IVT,42948,5,1,1035000
MG,ZS EV,SUV,Base,2024,0.0,50.3,EV,Automatic,20008,5,1,1600000
Jeep,Compass,SUV,Top,2023,2.0,0.0,Diesel,Automatic,42710,5,1,2465000
Volkswagen,Tiguan,SUV,Base,2025,2.0,0.0,Petrol,DCT,13803,5,1,2945000
Mahindra,Thar,SUV,Top,2021,2.2,0.0,Diesel,Manual,60928,4,1,1275000
MG,Hector,SUV,Base,2024,1.5,0.0,Petrol Hybrid,Manual,21680,5,1,1415000
Tata,Tiago,Hatchback,Base,2019,1.2,0.0,Petrol,AMT,77203,5,1,315000
Renault,Triber,MPV,Top,2023,1.0,0.0,Petrol,Manual,21809,7,3,645000
Maruti Suzuki,Baleno,Hatchback,Mid,2019,1.2,0.0,Petrol,Manual,87104,5,2,430000
Ford,Aspire,Sedan,Mid,2020,1.2,0.0,Petrol,Manual,46723,5,2,385000
Tata,Tiago,Hatchback,Base,2023,1.2,0.0,Petrol,Manual,33251,5,1,470000
Hyundai,Grand i10 Nios,Hatchback,Base,2020,1.2,0.0,Petrol,AMT,56346,5,1,455000
Land Rover,Range Rover Evoque,SUV,Base,2022,2.0,0.0,Petrol,Automatic,43627,5,2,3040000
Tata,Altroz,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,38144,5,1,670000
Chevrolet,Cruze,Sedan,Base,2017,2.0,0.0,Diesel,Manual,184379,5,1,230000
Maruti Suzuki,Alto 800,Hatchback,Mid,2020,0.8,0.0,Petrol,Manual,55610,5,1,235000
Toyota,Fortuner,SUV,Mid,2023,2.7,0.0,Petrol,Manual,25355,7,1,3715000
Tata,Nexon,SUV,Mid,2019,1.5,0.0,Diesel,Manual,198650,5,1,525000
Maruti Suzuki,Alto K10,Hatchback,Base,2016,1.0,0.0,Petrol,AMT,97706,5,1,180000
Kia,Seltos,SUV,Top,2021,1.4,0.0,Petrol,DCT,34238,5,1,1425000
Tata,Tiago,Hatchback,Mid,2020,1.2,0.0,Petrol,Manual,54283,5,1,415000
Maruti Suzuki,Grand Vitara,SUV,Mid,2026,1.5,0.0,Petrol,Automatic,1315,5,1,1595000
Tata,Altroz,Hatchback,Base,2022,1.2,0.0,Petrol,Manual,82871,5,1,515000
Maruti Suzuki,Dzire,Sedan,Top,2020,1.2,0.0,Petrol,Manual,54217,5,1,580000
Volkswagen,Polo,Hatchback,Top,2021,1.0,0.0,Petrol,Manual,67225,5,1,660000
Renault,Duster,SUV,Base,2019,1.5,0.0,Diesel,AMT,132052,5,1,445000
Honda,City,Sedan,Base,2023,1.5,0.0,Petrol,Manual,26229,5,1,855000
Toyota,Glanza,Hatchback,Mid,2023,1.2,0.0,Petrol,AMT,23189,5,1,815000
Hyundai,Creta,SUV,Mid,2024,1.5,0.0,Petrol,DCT,22215,5,1,1395000
Hyundai,i20,Hatchback,Mid,2025,1.0,0.0,Petrol,DCT,13180,5,1,985000
Renault,Triber,MPV,Mid,2022,1.0,0.0,Petrol,Manual,45629,7,4,440000
Hyundai,Grand i10 Nios,Hatchback,Mid,2021,1.2,0.0,Diesel,Manual,47964,5,1,625000
Hyundai,Creta,SUV,Mid,2024,1.5,0.0,Diesel,Manual,52007,5,2,1155000
Hyundai,Grand i10,Hatchback,Base,2018,1.1,0.0,Diesel,Manual,149907,5,1,280000
Tata,Tiago,Hatchback,Top,2021,1.2,0.0,Petrol,Manual,48453,5,1,535000
Skoda,Slavia,Sedan,Base,2022,1.0,0.0,Petrol,Manual,63515,5,1,1005000
Maruti Suzuki,Baleno,Hatchback,Mid,2020,1.2,0.0,Petrol,AMT,41693,5,3,530000
Maruti Suzuki,XL6,MPV,Mid,2021,1.5,0.0,Petrol,Automatic,67378,6,1,905000
Maruti Suzuki,Swift,Hatchback,Top,2022,1.2,0.0,Petrol,Manual,56166,5,1,595000
Maruti Suzuki,Baleno,Hatchback,Mid,2019,1.2,0.0,Petrol,AMT,44599,5,1,640000
Hyundai,Creta,SUV,Mid,2025,1.5,0.0,Petrol,Manual,9893,5,1,1260000
Kia,Sonet,SUV,Mid,2020,1.2,0.0,Petrol,Manual,56139,5,1,640000
Toyota,Innova Crysta,MPV,Mid,2025,2.4,0.0,Diesel,Automatic,16299,7,1,2815000
Maruti Suzuki,Celerio,Hatchback,Top,2025,1.0,0.0,Petrol,AMT,7585,5,1,665000
Mahindra,XUV500,SUV,Mid,2017,2.2,0.0,Diesel,Automatic,109544,7,1,695000
Skoda,Rapid,Sedan,Base,2015,1.5,0.0,Diesel,Manual,188621,5,1,230000
